member_id,user,book,publisher,gender,id_authors,id,stage_id,name
res_partner_jennifer,Jennifer Hernandez Willis,"Guinness 2000 Book of Records: Millennium Edition (Guinness Book of Records, 2000)",Guinness Records,égloga,Guinness Media Inc.,library_checkout_P0014570,Canceled,P0014570
res_partner_carla,Carla Alexander White,The Adventures of Dougal,Bloomsbury Publishing PLC,novela,Eric Thompson,library_checkout_P0014571,Canceled,P0014571
res_partner_clifford,Clifford Gutierrez Smith,The Shining,Pocket,crónica,Stephen King,library_checkout_P0014572,Borrowed,P0014572
res_partner_shannon,Shannon Miller Sanford,Always a Thief,Bantam Books,égloga,Kay Hooper,library_checkout_P0014573,Borrowed,P0014573
res_partner_brandon,Brandon Booker Moore,Daddy's Little Girl,Simon &amp,ensayo,Mary Higgins Clark,library_checkout_P0014574,New,P0014574
res_partner_cameron,Cameron Gomez Bell,Davita's Harp,Fawcett Books,égloga,Chaim Potok,library_checkout_P0014575,Borrowed,P0014575
res_partner_drew,Drew Potter Hall,11th Hour,Pinnacle Books,crónica,Bradley Warshauer,library_checkout_P0014576,Borrowed,P0014576
res_partner_joshua,Joshua Avery Allen,Day of Reckoning,Berkley Publishing Group,cuento,Jack Higgins,library_checkout_P0014577,Canceled,P0014577
res_partner_jeffrey,Jeffrey Vargas Jones,Slow Waltz in Cedar Bend,Warner Books,ensayo,Robert James Waller,library_checkout_P0014578,Returned,P0014578
res_partner_matthew,Matthew Taylor Cunningham,Histoires Extraordinaires,Gallimard French,cuento,Edgar Allan Poe,library_checkout_P0014579,Canceled,P0014579
res_partner_mary,Mary Simon Wood,"20,000 Leagues Under the Sea (Wordsworth Collection)",NTC/Contemporary Publishing Company,égloga,Jules Verne,library_checkout_P0014580,New,P0014580
res_partner_heather,Heather Foster Jordan,The Tao of Pooh,Penguin Books,égloga,Benjamin Hoff,library_checkout_P0014581,New,P0014581
res_partner_caleb,Caleb Smith Dalton,The Guardian,Warner Books,crónica,Nicholas Sparks,library_checkout_P0014582,New,P0014582
res_partner_meredith,Meredith Ward Shaw,Deception Point,Pocket,crónica,Dan Brown,library_checkout_P0014583,Canceled,P0014583
res_partner_harold,Harold Mathews Gonzalez,What to Expect When You're Expecting (Revised Edition),Workman Pub Co,carta,Arlene Eisenberg,library_checkout_P0014584,Canceled,P0014584
res_partner_cory,Cory Leblanc Diaz,The Island of the Day Before,Penguin Books,carta,Umberto Eco,library_checkout_P0014585,Returned,P0014585
res_partner_stephen,Stephen Smith Winters,Valley of the Dolls: A Novel,Grove Press,crónica,Jacqueline Susann,library_checkout_P0014586,New,P0014586
res_partner_michelle,Michelle Reed Flowers,"Frankenstein: Complete, Authoritative Text With Biographical, Historical, and Cultural Contexts, Critical History, and Essays from Contemporary Critic ... tive (Case Studies in Contemporary Criticism)",Bedford Books,novela,Mary Wollstonecraft Shelley,library_checkout_P0014587,Returned,P0014587
res_partner_joseph,Joseph Wiggins Day,The Frog King: A Love Story,Riverhead Books,égloga,Adam Davies,library_checkout_P0014588,Returned,P0014588
res_partner_diana,Diana Romero Parks,The Distance Between,Soho Press,novela,Eliza Osborne,library_checkout_P0014589,Canceled,P0014589
res_partner_theresa,Theresa Gallegos Nolan,American Gothic,Tor Books (Mm),crónica,Robert Bloch,library_checkout_P0014590,Borrowed,P0014590
res_partner_karen,Karen Clark Clark,Winter Wedding,Fawcett Books,carta,Joan Smith,library_checkout_P0014591,Canceled,P0014591
res_partner_chad,Chad Gutierrez Morgan,No Safe Place,Ballantine Books,cuento,RICHARD NORTH PATTERSON,library_checkout_P0014592,Returned,P0014592
res_partner_lawrence,Lawrence Rowland Galvan,He Sees You When You're Sleeping : A Novel,Pocket,carta,Carol Higgins Clark,library_checkout_P0014593,New,P0014593
res_partner_cynthia,Cynthia Armstrong Warren,The Bell Jar : A Novel (Perennial Classics),Perennial,cuento,Sylvia Plath,library_checkout_P0014594,Borrowed,P0014594
res_partner_diana,Diana Romero Parks,The Last Time They Met : A Novel,Back Bay Books,cuento,Anita Shreve,library_checkout_P0014595,Returned,P0014595
res_partner_riley,Riley Patterson Cameron,Pet Sematary,Signet Book,novela,Stephen King,library_checkout_P0014596,Borrowed,P0014596
res_partner_april,April Hall Li,Incidents in the Rue Laugier (Vintage Contemporaries),Vintage Books USA,égloga,Anita Brookner,library_checkout_P0014597,New,P0014597
res_partner_shannon,Shannon White Garcia,Moving Pictures (Discworld Novels (Paperback)),HarperTorch,novela,Terry Pratchett,library_checkout_P0014598,Borrowed,P0014598
res_partner_christopher,Christopher Long Pearson,The Best of Larry King Live: The Greatest Interviews,Turner Pub,crónica,Larry King,library_checkout_P0014599,Canceled,P0014599
res_partner_sarah,Sarah Wheeler Ruiz,CÃƒÂ³mo ser una mujer y no morir en el intento (ColecciÃƒÂ³n El Papagayo),Ediciones Temas de Hoy,crónica,Carmen Rico-Godoy,library_checkout_P0014600,New,P0014600
res_partner_walter,Walter Moore Choi,Welcome to Higby : A Novel,Touchstone,ensayo,Mark Dunn,library_checkout_P0014601,Borrowed,P0014601
res_partner_kristin,Kristin Bradford Morris,The Book of Illusions (Thorndike Americana),Thorndike Press,cuento,Paul Auster,library_checkout_P0014602,New,P0014602
res_partner_victor,Victor Perez Watkins,Irish Eyes: A Nuala Anne McGrail Novel (Nuala Anne McGrail Novels (Paperback)),Forge,carta,Andrew M. Greeley,library_checkout_P0014603,Returned,P0014603
res_partner_daniel,Daniel Nixon Clark,The Firm,Doubleday Books,novela,John Grisham,library_checkout_P0014604,Canceled,P0014604
res_partner_christopher,Christopher Osborne Walker,Breaking Clean,Knopf,novela,JUDY BLUNT,library_checkout_P0014605,Returned,P0014605
res_partner_brian,Brian Thomas Taylor,The Doctor the Patient: The Personal Journey of a Physician With Cancer,Editech Pr,carta,Allen Widome,library_checkout_P0014606,Returned,P0014606
res_partner_cindy,Cindy Valentine Burns,Managing Technology and Innovation for Competitive Advantage,Pearson Education,ensayo,V.K. Narayanan,library_checkout_P0014607,Borrowed,P0014607
res_partner_elizabeth,Elizabeth Jennings Higgins,Sarah's Baby  (Koomera Crossing),Harlequin,ensayo,Margaret Way,library_checkout_P0014608,Canceled,P0014608
res_partner_anna,Anna Mack Nguyen,The Hunted,Warner Books (Mm),crónica,Elmore Leonard,library_checkout_P0014609,Borrowed,P0014609
res_partner_heather,Heather Payne Davenport,The Rainmaker,Dell,ensayo,JOHN GRISHAM,library_checkout_P0014610,Returned,P0014610
res_partner_rachel,Rachel Kemp Garcia,In This Mountain,Viking Books,ensayo,Jan Karon,library_checkout_P0014611,Canceled,P0014611
res_partner_linda,Linda Smith Johnson,Cider with Rosie,Penguin Books Ltd,égloga,Laurie Lee,library_checkout_P0014612,Canceled,P0014612
res_partner_christine,Christine Mullen Jordan,Rain Uk,Trafalgar Square,égloga,Stephen Gallagher,library_checkout_P0014613,Borrowed,P0014613
res_partner_michael,Michael Chan Boyle,Angle of Repose (Contemporary American Fiction),Penguin Books,novela,Wallace Stegner,library_checkout_P0014614,Borrowed,P0014614
res_partner_jimmy,Jimmy Austin Martinez,Heart of Darkness (Wordsworth Collection),NTC/Contemporary Publishing Company,ensayo,Joseph Conrad,library_checkout_P0014615,Borrowed,P0014615
res_partner_david,David Ramsey Young,The Skies of Pern,Del Rey Books,cuento,Anne McCaffrey,library_checkout_P0014616,Canceled,P0014616
res_partner_danielle,Danielle Hanson Hill,Saving Private Ryan: A Novel,Signet Book,cuento,Max Allan Collins,library_checkout_P0014617,Returned,P0014617
res_partner_shane,Shane Morales Hendricks,Italian Fever: A Novel,Vintage Books USA,carta,Valerie Martin,library_checkout_P0014618,Borrowed,P0014618
res_partner_marco,Marco Smith Hanson,All or Nothing (Wheeler Large Print Books),Island,égloga,Elizabeth Adler,library_checkout_P0014619,New,P0014619
res_partner_beth,Beth Nunez Ortiz,Eeyore's Little Book of Gloom,Routledge,égloga,Alan Alexander Milne,library_checkout_P0014620,Returned,P0014620
res_partner_paula,Paula Delacruz Turner,Everything Is Illuminated: A Novel,Houghton Mifflin Company,cuento,Jonathan Safran Foer,library_checkout_P0014621,Canceled,P0014621
res_partner_rachel,Rachel Nichols Turner,The Wind in the Willows,St. Martin's Press,ensayo,Kenneth Grahame,library_checkout_P0014622,Returned,P0014622
res_partner_denise,Denise Howard Alvarez,College Majors and Careers: A Resource Guide for Effective Life Planning (College Majors and Careers),Ferguson Publishing Company,cuento,Paul Phifer,library_checkout_P0014623,Borrowed,P0014623
res_partner_rachel,Rachel Thompson Long,Picture of Dorian Gray,Penguin Putnam~mass,novela,Oscar Wilde,library_checkout_P0014624,Borrowed,P0014624
res_partner_rachel,Rachel Todd Meyer,Wild Animus,Too Far,carta,Rich Shapero,library_checkout_P0014625,Borrowed,P0014625
res_partner_grace,Grace Williamson Baker,Jurassic Park/Congo,Random House UK Ltd (A Division of Random House Group),cuento,Crichton Michael,library_checkout_P0014626,Borrowed,P0014626
res_partner_joshua,Joshua Murphy Hall,A Heartbreaking Work of Staggering Genius,Vintage Books USA,carta,Dave Eggers,library_checkout_P0014627,Canceled,P0014627
res_partner_natasha,Natasha Torres Medina,Getting Well Again,Bantam,cuento,O. Carol Simonton Md,library_checkout_P0014628,New,P0014628
res_partner_michael,Michael Lewis Wright,Der fremde Freund. (Drachenblut).,Aufbau Tb,carta,Christoph Hein,library_checkout_P0014629,Returned,P0014629
res_partner_austin,Austin Brewer Herring,Cold Sea Rising,Berkley Pub Group,cuento,Richard Moran,library_checkout_P0014630,Borrowed,P0014630
res_partner_christian,Christian Greene Gomez,Seabiscuit,Ballantine Books,carta,LAURA HILLENBRAND,library_checkout_P0014631,New,P0014631
res_partner_christine,Christine White Lee,Timeless/Four Breathtaking Tales of Hearts That Reach Across Time-For Love: A Midsummer Day's Dream/Lovers of the Golden Drum/Out of Time/Echoes of L,Berkley Publishing Group,ensayo,Linda Lael Miller,library_checkout_P0014632,Borrowed,P0014632
res_partner_andrew,Andrew Hill King,The Amazing Mrs. Pollifax,Fawcett Books,égloga,Dorothy Gilman,library_checkout_P0014633,New,P0014633
res_partner_danielle,Danielle Stevens Brooks,Stately Pursuits,Griffin Trade Paperback,égloga,Katie Fforde,library_checkout_P0014634,New,P0014634
res_partner_trevor,Trevor Velazquez Johnson,Fishboy: A Ghost's Story,Anchor,cuento,Mark Richard,library_checkout_P0014635,Borrowed,P0014635
res_partner_heather,Heather Lang Jenkins,Rush Limbaugh Is a Big Fat Idiot: And Other Observations,Delacorte Press,ensayo,Al Franken,library_checkout_P0014636,Canceled,P0014636
res_partner_jackie,Jackie Mcmahon Brown,The War in Heaven (Eternal Warriors),Pocket,crónica,Theodore Beale,library_checkout_P0014637,Borrowed,P0014637
res_partner_charles,Charles Baker Morris,Sudden Prey,Berkley Publishing Group,crónica,John Sandford,library_checkout_P0014638,Returned,P0014638
res_partner_amber,Amber Clark Yoder,Gastronomia divina (L'ÃƒÂ¡ncora),Destino,novela,Eugeni Perea SimÃƒÂ³n,library_checkout_P0014639,New,P0014639
res_partner_emily,Emily Robinson Miller,"Between The Sheets (Harlequin Temptation, No 607)",Harlequin,carta,Mallory Rush,library_checkout_P0014640,Canceled,P0014640
res_partner_michael,Michael Hawkins Solomon,La Perle,Gallimard,carta,John Steinbeck,library_checkout_P0014641,Returned,P0014641
res_partner_lance,Lance Edwards Robinson,Blood Test,Signet Book,crónica,Jonathan Kellerman,library_checkout_P0014642,Returned,P0014642
res_partner_kimberly,Kimberly Davis Carroll,L'home del sac,Columna,ensayo,MÃƒÂ rius Serra,library_checkout_P0014643,Returned,P0014643
res_partner_cassidy,Cassidy Gonzales Bradshaw,The Future of Leadership: Today's Top Leadership Thinkers Speak to Tomorrow's Leaders,Jossey-Bass,novela,Warren  Bennis,library_checkout_P0014644,New,P0014644
res_partner_april,April Griffin Hicks,Hush Little Babies : The True Story Of A Mother Who Murdered Her Own Children (St. Martin's True Crime Library),St. Martin's Paperbacks,cuento,Donald A. Davis,library_checkout_P0014645,Returned,P0014645
res_partner_nicholas,Nicholas White Clark,"Whispering Rabbit, The",Golden Books,égloga,Margaret Wise Brown,library_checkout_P0014646,Returned,P0014646
res_partner_karen,Karen Lynch Martinez,Ordinary People,Penguin Books,cuento,Judith Guest,library_checkout_P0014647,New,P0014647
res_partner_kathryn,Kathryn Clarke Little,On language,Times Books,crónica,William Safire,library_checkout_P0014648,New,P0014648
res_partner_kathryn,Kathryn Clarke Little,Animal Farm,Signet,ensayo,George Orwell,library_checkout_P0014649,New,P0014649
res_partner_timothy,Timothy Daniels Ramos,The Demon-Haunted World: Science As a Candle in the Dark,Ballantine Books,ensayo,Carl Sagan,library_checkout_P0014650,Canceled,P0014650
res_partner_melinda,Melinda Fuller Reed,Night Mare (Xanth Novels (Paperback)),Del Rey Books,crónica,Piers Anthony,library_checkout_P0014651,Borrowed,P0014651
res_partner_paul,Paul Smith Anderson,Pokemon Tales : Where's Clefairy's Voice? (Pokemon Tales),VIZ LLC,crónica,Junko Wada,library_checkout_P0014652,Borrowed,P0014652
res_partner_jay,Jay Thomas Young,Where or When  : A Novel,Harvest Books,novela,Anita Shreve,library_checkout_P0014653,New,P0014653
res_partner_colleen,Colleen Cross Jones,Coyote Waits (Joe Leaphorn/Jim Chee Novels),HarperTorch,crónica,Tony Hillerman,library_checkout_P0014654,Borrowed,P0014654
res_partner_whitney,Whitney Greene Davis,"For Better, for Worse: A Novel",Avon Trade,crónica,Carole Matthews,library_checkout_P0014655,Canceled,P0014655
res_partner_christopher,Christopher Brooks Delgado,The Secret Life of Bees,Penguin Books,cuento,Sue Monk Kidd,library_checkout_P0014656,Borrowed,P0014656
res_partner_greg,Greg Moore Reed,Big Trouble,Berkley Publishing Group,égloga,Dave Barry,library_checkout_P0014657,Borrowed,P0014657
res_partner_amber,Amber Morris Zuniga,The Da Vinci Code,Doubleday,cuento,Dan Brown,library_checkout_P0014658,New,P0014658
res_partner_kyle,Kyle Small Bryant,America : A Jake Grafton Novel (A Jake Grafton Novel),St. Martin's Paperbacks,cuento,Stephen Coonts,library_checkout_P0014659,Returned,P0014659
res_partner_jennifer,Jennifer Smith Salazar,"Hand Of An Angel (Silhouette Desire, No 844)",Silhouette,cuento,BJ James,library_checkout_P0014660,New,P0014660
res_partner_julia,Julia Jones Allen,A Temporary New Wife,AuthorsOmniscient Publishers,cuento,Malcolm Goodway,library_checkout_P0014661,New,P0014661
res_partner_james,James Blanchard Lawson,Where No Gods Came (Michigan Literary Fiction Awards),UMP,novela,Sheila O'Connor,library_checkout_P0014662,Borrowed,P0014662
res_partner_tiffany,Tiffany Rivera Jacobs,Wounded Land (Second Chronicles of Thomas Covenant),Del Rey Books,carta,Stephen R. Donaldson,library_checkout_P0014663,New,P0014663
res_partner_kevin,Kevin Rivera Lewis,"Marry Me ... Again   Montana Mavericks (Silhouette Special Edition, 1558)",Silhouette,ensayo,Cheryl St. John,library_checkout_P0014664,Returned,P0014664
res_partner_morgan,Morgan Diaz Carson,The Dominant Blonde,Avon Trade,cuento,Alisa Kwitney,library_checkout_P0014665,Borrowed,P0014665
res_partner_chad,Chad Murray Hill,Pool of Radiance: The Ruins of Myth Drannor (Forgotten Realms),Wizards of the Coast,égloga,Carrie Bebris,library_checkout_P0014666,Returned,P0014666
res_partner_donald,Donald Ellis Williams,The Alchemist: A Fable About Following Your Dream,HarperSanFrancisco,cuento,Paulo Coelho,library_checkout_P0014667,New,P0014667
res_partner_charles,Charles Reyes Cruz,"No Shirt, No Shoes, No Problem!",Warner Books (Mm),crónica,Jeff Foxworthy,library_checkout_P0014668,Returned,P0014668
res_partner_sierra,Sierra Price Guerra,Pasquale's Nose: Idle Days in an Italian Town,Back Bay Books,novela,Michael Rips,library_checkout_P0014669,Returned,P0014669
res_partner_mikayla,Mikayla Mitchell York,A Kiss Remembered,Warner Books,égloga,Sandra Brown,library_checkout_P0014670,Canceled,P0014670
res_partner_karina,Karina Hogan Norris,OBJECT AFFECTION,Washington Square Press,cuento,Stephen McCauley,library_checkout_P0014671,Borrowed,P0014671
res_partner_joseph,Joseph Ramirez Strickland,Sisters of the Earth: Women's Prose and Poetry About Nature,Vintage Books USA,égloga,Lorraine Anderson,library_checkout_P0014672,New,P0014672
res_partner_william,William Jones Caldwell,The River King,Berkley Publishing Group,carta,Alice Hoffman,library_checkout_P0014673,Canceled,P0014673
res_partner_patricia,Patricia Watts Garcia,Thing of Beauty,Pocket,carta,Stephen Fried,library_checkout_P0014674,Returned,P0014674
res_partner_aaron,Aaron Massey Dean,Die Meute der Erben.,Piper,novela,Gaby Hauptmann,library_checkout_P0014675,New,P0014675
res_partner_whitney,Whitney Patton Harris,The Clearing: A Mystery,Yearling Books,ensayo,Dorothy Reynolds Miller,library_checkout_P0014676,Canceled,P0014676
res_partner_cynthia,Cynthia Armstrong Warren,The Vulcan Academy Murders,Star Trek,crónica,Jean Lorrah,library_checkout_P0014677,Canceled,P0014677
res_partner_paul,Paul Smith Anderson,The Syndrome : A Thriller,Ballantine Books,ensayo,John Case,library_checkout_P0014678,Returned,P0014678
res_partner_stephanie,Stephanie Castaneda Nguyen,Braveheart,Pocket,ensayo,Randall Wallace,library_checkout_P0014679,New,P0014679
